X9.unique.bam	X10.unique.bam	X11.unique.bam	X12.unique.bam	X13.unique.bam	X14.unique.bam	X15.unique.bam	X16.unique.bam
13.tRNA1006-MetCAT	702.26553397567	824.879817822106	498.210891331174	1163.80963615629	782.536433136668	1383.29515701915	785.697851980308	1330.3804157532
13.tRNA1007-GlnTTG	1326.50156417626	1558.10632255287	1096.06396092858	1163.80963615629	1304.22738856111	1383.29515701915	1571.39570396062	1710.48910596839
13.tRNA1008-ThrAGT	936.354045300893	733.226504730761	498.210891331174	748.163337529041	869.484925707408	778.103525823274	687.48562048277	665.190207876598
13.tRNA1009-ArgCCG	468.177022650446	91.6533130913451	398.568713064939	332.517038901796	434.742462853704	259.367841941091	392.848925990154	190.054345107599
13.tRNA1010-LeuCAA	12952.8976266624	14297.9168422498	11757.7770354157	9809.25264760298	12868.3769004696	10201.8017830163	12571.1656316849	11973.4237417788
13.tRNA1011-MetCAT	2262.85560947716	1924.71957491825	1494.63267399352	2244.49001258712	2260.66080683926	2334.31057746982	1571.39570396062	2280.65214129119
13.tRNA1012-LysTTT	702.26553397567	1099.83975709614	1394.99049572729	748.163337529041	347.793970282963	1556.20705164655	1276.759009468	1425.407588307
13.tRNA1013-GluCTC	936.354045300893	458.266565456726	597.853069597409	914.421856979939	608.639447995186	778.103525823274	982.122314975385	380.108690215199
13.tRNA1053-LysCTT	78.0295037750744	91.6533130913451	199.28435653247	0	86.9484925707408	0	0	0
14.tRNA189-LeuAAG	2028.76709815193	824.879817822106	1394.99049572729	831.29259725449	1304.22738856111	864.559473136971	982.122314975385	855.244552984197
14.tRNA191-ThrTGT	546.206526425521	1008.1864440048	398.568713064939	1080.68037643084	347.793970282963	691.647578509577	392.848925990154	950.271725537997
14.tRNA192-TyrGTA	936.354045300893	1008.1864440048	697.495247863644	748.163337529041	608.639447995186	1383.29515701915	883.910083477847	1045.2988980918
14.tRNA193-ProTGG	2028.76709815193	1008.1864440048	896.779604396114	1163.80963615629	1391.17588113185	1383.29515701915	1276.759009468	950.271725537997
14.tRNA202-SerGCT	78.0295037750744	0	0	83.129259725449	86.9484925707408	86.4559473136971	0	95.0271725537997
14.tRNA210-ArgACG	702.26553397567	1833.0662618269	1494.63267399352	2078.23149313622	521.690955424445	2334.31057746982	1767.82016695569	2660.76083150639
14.tRNA286-SerGCT	0	0	298.926534798705	332.517038901796	0	172.911894627394	0	0
14.tRNA352-GluTTC	2653.00312835253	1924.71957491825	2789.98099145458	1745.71445423443	2521.50628455148	1383.29515701915	1669.60793545815	2185.62496873739
14.tRNA364-GluTTC	5071.91774537984	4582.66565456725	6476.74158730527	3408.29964874341	4521.32161367852	3890.51762911637	6482.00727883754	4181.19559236719
14.tRNA462-PheGAA	78.0295037750744	183.30662618269	99.6421782662349	0	0	86.4559473136971	392.848925990154	190.054345107599
14.tRNA634-ThrAGT	0	91.6533130913451	99.6421782662349	166.258519450898	86.9484925707408	0	0	0
14.tRNA709-LeuTAG	390.147518875372	1374.79969637018	1594.27485225976	1579.45593478353	1043.38191084889	1556.20705164655	196.424462995077	855.244552984197
14.tRNA710-ThrTGT	2028.76709815193	1191.49307018749	1195.70613919482	1080.68037643084	1652.02135884408	1210.38326239176	785.697851980308	950.271725537997
14.tRNA711-ProAGG	312.118015100298	366.61325236538	99.6421782662349	748.163337529041	521.690955424445	778.103525823274	294.636694492616	380.108690215199
15.tRNA210-Undet???	78.0295037750744	0	0	83.129259725449	0	172.911894627394	0	0
15.tRNA355-MetCAT	234.088511325223	0	0	83.129259725449	173.896985141482	86.4559473136971	294.636694492616	95.0271725537997
15.tRNA602-SerGCT	0	91.6533130913451	0	166.258519450898	0	0	0	190.054345107599
15.tRNA755-Undet???	0	91.6533130913451	0	166.258519450898	0	172.911894627394	0	95.0271725537997
15.tRNA876-MetCAT	624.236030200595	274.959939274035	298.926534798705	166.258519450898	695.587940565927	432.279736568485	491.061157487693	285.081517661399
15.tRNA913-MetCAT	4291.62270762909	1283.14638327883	4882.46673504551	2743.26557093982	4695.21859882001	2939.5022086657	5401.67273236462	4561.30428258238
16.tRNA50-ThrCGT	2653.00312835253	2291.33282728363	1594.27485225976	2078.23149313622	1565.07286627334	1988.48678821503	1374.97124096554	1425.407588307
16.tRNA78-Undet???	0	91.6533130913451	0	0	0	86.4559473136971	98.2122314975385	0
16.tRNA315-IleAAT	156.059007550149	91.6533130913451	99.6421782662349	332.517038901796	347.793970282963	86.4559473136971	98.2122314975385	190.054345107599
16.tRNA701-SerACT	234.088511325223	0	99.6421782662349	83.129259725449	0	86.4559473136971	0	95.0271725537997
16.tRNA706-GlyGCC	0	0	0	166.258519450898	0	172.911894627394	0	190.054345107599
17.tRNA81-LysCTT	0	91.6533130913451	99.6421782662349	83.129259725449	0	0	0	95.0271725537997
17.tRNA82-ProCGG	3277.23915855312	7882.18492585568	3387.83406105199	7814.1504141922	4086.57915082482	5792.5484700177	3633.85256540892	8932.55422005717
17.tRNA83-LysCTT	0	0	99.6421782662349	83.129259725449	173.896985141482	0	98.2122314975385	0
17.tRNA112-GlyCCC	4135.56370007894	4399.35902838457	4782.82455677927	2743.26557093982	3738.78518054186	3285.32599792049	5892.73388985231	3896.11407470579
17.tRNA457-CysGCA	78.0295037750744	91.6533130913451	199.28435653247	249.387779176347	434.742462853704	345.823789254788	98.2122314975385	95.0271725537997
17.tRNA515-IleTAT	2262.85560947716	5224.23884620667	4085.32930891563	3740.8166876452	2173.71231426852	4149.88547105746	2848.15471342862	2755.78800406019
17.tRNA719-GluCTC	234.088511325223	274.959939274035	0	0	0	172.911894627394	0	95.0271725537997
17.tRNA993-ArgCCG	1248.47206040119	366.61325236538	1096.06396092858	914.421856979939	956.433418278149	518.735683882183	589.273388985231	380.108690215199
17.tRNA994-ArgCCT	2418.91461702731	1649.75963564421	1693.91703052599	1330.06815560718	1391.17588113185	1815.57489358764	1767.82016695569	1615.46193341459
17.tRNA995-ProTGG	3823.44568497865	2932.90601892304	3288.19188278575	3075.78260984161	3738.78518054186	2334.31057746982	2357.09355594092	2660.76083150639
17.tRNA997-ProTGG	0	91.6533130913451	0	0	0	86.4559473136971	98.2122314975385	95.0271725537997
17.tRNA999-LysCTT	0	0	199.28435653247	83.129259725449	0	0	0	285.081517661399
19.tRNA8-AlaAGC	1170.44255662612	916.533130913451	597.853069597409	831.29259725449	695.587940565927	691.647578509577	1374.97124096554	1140.3260706456
19.tRNA62-AlaAGC	0	91.6533130913451	0	83.129259725449	0	0	0	95.0271725537997
19.tRNA106-PheGAA	234.088511325223	366.61325236538	99.6421782662349	249.387779176347	86.9484925707408	259.367841941091	392.848925990154	95.0271725537997
19.tRNA107-LysTTT	0	1374.79969637018	1295.34831746105	1246.93889588173	956.433418278149	691.647578509577	687.48562048277	2280.65214129119
19.tRNA108-PheGAA	156.059007550149	91.6533130913451	0	166.258519450898	260.845477712223	518.735683882183	0	190.054345107599
19.tRNA109-ValTAC	3277.23915855312	2841.2527058317	4184.97148718186	3574.55816819431	3217.09422511741	2680.13436672461	2357.09355594092	3040.86952172159
19.tRNA110-ValTAC	1014.38354907597	733.226504730761	797.137426129879	748.163337529041	521.690955424445	605.19163119588	1080.33454647292	1045.2988980918
19.tRNA196-SerGCT	0	0	0	83.129259725449	0	0	196.424462995077	95.0271725537997
19.tRNA639-ArgTCT	6086.3012944558	5407.54547238936	7473.16336996761	6317.82373913412	8086.2098090789	5965.4603646451	6482.00727883754	6746.92925131978
19.tRNA640-LeuTAA	1716.64908305164	1833.0662618269	1893.20138705846	1828.84371395988	2521.50628455148	3112.4141032931	4026.70149139908	2565.73365895259
19.tRNA641-LysTTT	1170.44255662612	1649.75963564421	896.779604396114	1995.10223341078	1130.33040341963	1902.03084090134	2062.45686144831	3325.95103938299
19.tRNA713-SerGCT	3511.32766987835	7790.53161276433	4583.5402002468	11970.6134004647	4521.32161367852	11412.185045408	4124.91372289662	11593.3150515636
2.tRNA105-Undet???	0	366.61325236538	99.6421782662349	498.775558352694	0	172.911894627394	0	285.081517661399
2.tRNA263-AlaCGC	2106.79660192701	1466.45300946152	2291.7701001234	1496.32667505808	1217.27889599037	1469.75110433285	1080.33454647292	1900.54345107599
2.tRNA587-HisGTG	7178.71434730685	18880.5824968171	10462.4287179547	29594.0164622598	12520.5829301867	27060.7115091872	11883.6800112022	27082.7441778329
2.tRNA644-ArgTCT	0	0	0	83.129259725449	0	172.911894627394	0	95.0271725537997
2.tRNA1012-SerGCT	0	0	0	0	86.9484925707408	86.4559473136971	98.2122314975385	0
2.tRNA1431-HisGTG	4057.53419630387	6599.03854257685	6775.66812210397	7315.37485583951	5738.6005096689	11325.7290980943	8839.10083477847	9407.69008282617
2.tRNA1432-HisGTG	6866.59633220655	17597.4361135383	14747.0423834028	22278.6416064203	12955.3253930404	27233.6234038146	18365.6872900397	26132.4724522949
2.tRNA1506-IleGAT	468.177022650446	366.61325236538	0	249.387779176347	347.793970282963	172.911894627394	392.848925990154	380.108690215199
2.tRNA1509-SerGCT	858.324541525818	641.573191639416	1096.06396092858	332.517038901796	869.484925707408	345.823789254788	491.061157487693	285.081517661399
2.tRNA1747-GlyGCC	312.118015100298	274.959939274035	498.210891331174	831.29259725449	608.639447995186	518.735683882183	294.636694492616	570.163035322798
2.tRNA1832-SerGCT	0	0	0	332.517038901796	86.9484925707408	432.279736568485	0	190.054345107599
2.tRNA1947-AsnGTT	1326.50156417626	1649.75963564421	1394.99049572729	1911.97297368533	1391.17588113185	1469.75110433285	1080.33454647292	1425.407588307
3.tRNA27-TyrGTA	312.118015100298	91.6533130913451	298.926534798705	83.129259725449	260.845477712223	345.823789254788	294.636694492616	95.0271725537997
3.tRNA28-TyrGTA	156.059007550149	91.6533130913451	0	415.646298627245	521.690955424445	518.735683882183	196.424462995077	285.081517661399
3.tRNA29-AlaAGC	156.059007550149	183.30662618269	199.28435653247	415.646298627245	347.793970282963	259.367841941091	294.636694492616	950.271725537997
3.tRNA48-ValAAC	546.206526425521	458.266565456726	298.926534798705	332.517038901796	260.845477712223	778.103525823274	491.061157487693	380.108690215199
3.tRNA92-ProTGG	2574.97362457746	1558.10632255287	1793.55920879223	1911.97297368533	1652.02135884408	1729.11894627394	1767.82016695569	1520.43476086079
3.tRNA93-ProAGG	2106.79660192701	1924.71957491825	2291.7701001234	1662.58519450898	1912.8668365563	1988.48678821503	1669.60793545815	1520.43476086079
3.tRNA99-AsnGTT	0	458.266565456726	0	332.517038901796	0	172.911894627394	0	285.081517661399
3.tRNA240-TyrGTA	0	183.30662618269	0	166.258519450898	0	86.4559473136971	0	95.0271725537997
3.tRNA283-AsnGTT	78.0295037750744	91.6533130913451	99.6421782662349	83.129259725449	0	172.911894627394	294.636694492616	95.0271725537997
3.tRNA284-ValCAC	702.26553397567	1466.45300946152	498.210891331174	1413.19741533263	521.690955424445	864.559473136971	392.848925990154	855.244552984197
3.tRNA286-GluTTC	390.147518875372	366.61325236538	199.28435653247	249.387779176347	260.845477712223	432.279736568485	0	570.163035322798
3.tRNA287-GlyCCC	234.088511325223	183.30662618269	0	249.387779176347	260.845477712223	259.367841941091	0	190.054345107599
3.tRNA289-AsnGTT	234.088511325223	366.61325236538	199.28435653247	332.517038901796	608.639447995186	86.4559473136971	0	95.0271725537997
3.tRNA291-HisGTG	18571.0218984677	21905.1418288315	28995.8738754743	19951.0223341078	23389.1445015293	18328.6608305038	21213.8420034683	17199.9182322377
3.tRNA292-LysCTT	0	183.30662618269	0	0	86.9484925707408	172.911894627394	196.424462995077	285.081517661399
3.tRNA293-HisGTG	1170.44255662612	2016.37288800959	797.137426129879	1246.93889588173	1043.38191084889	864.559473136971	1374.97124096554	950.271725537997
3.tRNA294-AsnGTT	702.26553397567	366.61325236538	697.495247863644	581.904818078143	608.639447995186	345.823789254788	589.273388985231	190.054345107599
3.tRNA295-HisGTG	3043.1506472279	2382.98614037497	3288.19188278575	1911.97297368533	2347.60929941	2161.39868284243	2553.518018936	2185.62496873739
3.tRNA297-GlnCTG	624.236030200595	641.573191639416	498.210891331174	748.163337529041	695.587940565927	1037.47136776437	687.48562048277	855.244552984197
3.tRNA298-AsnGTT	156.059007550149	916.533130913451	298.926534798705	831.29259725449	434.742462853704	691.647578509577	687.48562048277	570.163035322798
3.tRNA303-GluCTC	1092.41305285104	549.919878548071	1096.06396092858	914.421856979939	869.484925707408	345.823789254788	785.697851980308	855.244552984197
3.tRNA309-GlnCTG	3199.20965477805	3666.1325236538	5579.96198290915	2493.87779176347	3217.09422511741	3371.78194523419	3830.277028404	3230.92386682919
3.tRNA628-ArgTCT	19663.4349513187	16864.2096088075	20426.6465445781	16459.5934256389	18433.0804249971	11152.8172034669	16892.5038175766	17294.9454047915
3.tRNA745-GluCTC	1248.47206040119	824.879817822106	896.779604396114	831.29259725449	1130.33040341963	432.279736568485	687.48562048277	665.190207876598
3.tRNA746-GlyTCC	3823.44568497865	3574.47921056246	4882.46673504551	4904.62632380149	4608.27010624927	3458.23789254788	4714.18711188185	5131.46731790518
3.tRNA747-HisGTG	3667.3866774285	3207.86595819708	3985.68713064939	4572.10928489969	3999.63065825408	3890.51762911637	3535.64033391139	4181.19559236719
3.tRNA748-LysCTT	78.0295037750744	91.6533130913451	0	166.258519450898	0	172.911894627394	294.636694492616	95.0271725537997
3.tRNA749-HisGTG	546.206526425521	274.959939274035	199.28435653247	166.258519450898	347.793970282963	259.367841941091	294.636694492616	95.0271725537997
3.tRNA750-AsnGTT	780.295037750744	824.879817822106	298.926534798705	332.517038901796	260.845477712223	259.367841941091	196.424462995077	380.108690215199
3.tRNA751-HisGTG	1794.67858682671	2474.63945346632	2590.69663492211	1413.19741533263	3043.19723997593	2334.31057746982	2455.30578743846	1235.3532431994
3.tRNA752-GlyCCC	312.118015100298	366.61325236538	199.28435653247	332.517038901796	347.793970282963	864.559473136971	294.636694492616	475.135862768998
3.tRNA753-GlnCTG	390.147518875372	1283.14638327883	597.853069597409	1246.93889588173	521.690955424445	1210.38326239176	491.061157487693	1330.3804157532
3.tRNA754-GluTTC	312.118015100298	366.61325236538	99.6421782662349	249.387779176347	260.845477712223	345.823789254788	196.424462995077	95.0271725537997
3.tRNA755-GlyCCC	234.088511325223	183.30662618269	0	249.387779176347	86.9484925707408	432.279736568485	196.424462995077	380.108690215199
3.tRNA756-GlnCTG	10221.8649945347	13289.730398245	17038.8124835262	13051.2937768955	11824.9949896208	13832.9515701915	15124.6836506209	18910.4073382061
3.tRNA757-AsnGTT	0	274.959939274035	199.28435653247	332.517038901796	0	605.19163119588	98.2122314975385	95.0271725537997
3.tRNA792-MetCAT	7646.89136995729	11365.0108233268	11458.850500617	13051.2937768955	17215.8015290067	15562.0705164655	13258.6512521677	21381.1138246049
3.tRNA849-SerGCT	0	91.6533130913451	0	0	0	259.367841941091	98.2122314975385	190.054345107599
3.tRNA878-GlyGCC	312.118015100298	183.30662618269	199.28435653247	581.904818078143	347.793970282963	259.367841941091	98.2122314975385	190.054345107599
3.tRNA964-SerGCT	0	183.30662618269	0	498.775558352694	0	86.4559473136971	0	95.0271725537997
3.tRNA1026-LeuCAG	3043.1506472279	3666.1325236538	10761.3552527534	4156.46298627245	8347.05528679112	5879.0044173314	11392.6188537145	5986.71187088938
3.tRNA1040-ArgACG	546.206526425521	641.573191639416	298.926534798705	831.29259725449	347.793970282963	259.367841941091	491.061157487693	190.054345107599
4.tRNA16-SerAGA	1092.41305285104	1374.79969637018	1693.91703052599	1246.93889588173	782.536433136668	691.647578509577	982.122314975385	1425.407588307
4.tRNA62-IleAAT	156.059007550149	183.30662618269	99.6421782662349	249.387779176347	347.793970282963	86.4559473136971	491.061157487693	190.054345107599
4.tRNA641-AlaAGC	0	0	0	0	86.9484925707408	86.4559473136971	196.424462995077	95.0271725537997
4.tRNA837-SerGCT	0	549.919878548071	0	83.129259725449	86.9484925707408	345.823789254788	196.424462995077	760.217380430397
4.tRNA844-AsnGTT	0	458.266565456726	0	415.646298627245	86.9484925707408	259.367841941091	0	380.108690215199
4.tRNA1691-HisGTG	19585.4054475437	19797.1156277305	31287.6439755977	19701.6345549314	27040.9811895004	19279.6762509545	28776.1838287788	18910.4073382061
5.tRNA109-TyrGTA	858.324541525818	1191.49307018749	2092.48574359093	914.421856979939	956.433418278149	1729.11894627394	1276.759009468	1615.46193341459
5.tRNA110-AlaAGC	2106.79660192701	916.533130913451	1494.63267399352	997.551116705388	1043.38191084889	691.647578509577	982.122314975385	570.163035322798
5.tRNA111-SerGCT	78.0295037750744	91.6533130913451	99.6421782662349	0	0	172.911894627394	98.2122314975385	0
5.tRNA410-SerGCT	0	274.959939274035	0	748.163337529041	0	518.735683882183	98.2122314975385	285.081517661399
5.tRNA474-SerGCT	0	91.6533130913451	0	249.387779176347	0	259.367841941091	0	95.0271725537997
5.tRNA703-AlaTGC	2653.00312835253	1466.45300946152	1793.55920879223	1496.32667505808	2173.71231426852	1642.66299896024	1767.82016695569	1140.3260706456
5.tRNA1044-AsnGTT	1170.44255662612	916.533130913451	1096.06396092858	1163.80963615629	1217.27889599037	518.735683882183	1178.54677797046	760.217380430397
5.tRNA1165-AlaTGC	0	274.959939274035	0	83.129259725449	0	86.4559473136971	0	95.0271725537997
5.tRNA1315-AspGTC	1170.44255662612	1191.49307018749	597.853069597409	831.29259725449	608.639447995186	605.19163119588	1080.33454647292	1140.3260706456
5.tRNA1316-PheGAA	858.324541525818	274.959939274035	697.495247863644	498.775558352694	869.484925707408	778.103525823274	883.910083477847	570.163035322798
5.tRNA1317-AspGTC	1560.59007550149	1008.1864440048	1793.55920879223	914.421856979939	2260.66080683926	1037.47136776437	1767.82016695569	1995.57062362979
5.tRNA1318-AlaTGC	3121.18015100298	2016.37288800959	3288.19188278575	2493.87779176347	3651.83668797112	2853.046261352	1473.18347246308	1710.48910596839
5.tRNA1494-Undet???	0	0	99.6421782662349	83.129259725449	0	86.4559473136971	0	0
6.tRNA10-ValCAC	468.177022650446	183.30662618269	99.6421782662349	249.387779176347	0	345.823789254788	589.273388985231	380.108690215199
6.tRNA46-ProAGG	1014.38354907597	1466.45300946152	597.853069597409	1828.84371395988	1217.27889599037	1556.20705164655	1669.60793545815	2470.70648639879
6.tRNA107-ArgCCT	6086.3012944558	9256.98462222586	11159.9239658183	6650.34077803592	9129.59171992779	9250.78636256559	12472.9534001874	11023.1520162408
6.tRNA157-CysGCA	936.354045300893	458.266565456726	498.210891331174	748.163337529041	782.536433136668	778.103525823274	491.061157487693	855.244552984197
6.tRNA317-GlyCCC	4369.65221140417	2841.2527058317	4782.82455677927	3408.29964874341	3564.88819540037	3371.78194523419	4910.61157487693	4276.22276492099
6.tRNA1025-CysGCA	156.059007550149	91.6533130913451	0	0	0	0	0	95.0271725537997
6.tRNA1026-CysGCA	78.0295037750744	91.6533130913451	199.28435653247	83.129259725449	173.896985141482	86.4559473136971	98.2122314975385	0
6.tRNA1027-CysGCA	0	0	0	166.258519450898	86.9484925707408	86.4559473136971	98.2122314975385	0
6.tRNA1029-CysGCA	234.088511325223	91.6533130913451	298.926534798705	166.258519450898	260.845477712223	172.911894627394	294.636694492616	190.054345107599
6.tRNA1115-Undet???	78.0295037750744	549.919878548071	99.6421782662349	332.517038901796	260.845477712223	259.367841941091	196.424462995077	285.081517661399
7.tRNA88-SeC(e)TCA	624.236030200595	824.879817822106	1693.91703052599	581.904818078143	434.742462853704	1123.92731507806	1571.39570396062	285.081517661399
7.tRNA158-IleTAT	936.354045300893	916.533130913451	199.28435653247	415.646298627245	173.896985141482	345.823789254788	982.122314975385	665.190207876598
7.tRNA211-Undet???	78.0295037750744	733.226504730761	0	249.387779176347	0	691.647578509577	0	475.135862768998
7.tRNA339-GluTTC	3199.20965477805	2474.63945346632	3188.54970451952	1579.45593478353	2434.55779198074	1556.20705164655	2848.15471342862	2565.73365895259
7.tRNA389-ArgTCG	936.354045300893	366.61325236538	99.6421782662349	332.517038901796	347.793970282963	605.19163119588	491.061157487693	380.108690215199
7.tRNA443-ProTGG	390.147518875372	274.959939274035	398.568713064939	249.387779176347	173.896985141482	86.4559473136971	589.273388985231	285.081517661399
7.tRNA464-AlaAGC	546.206526425521	0	99.6421782662349	249.387779176347	86.9484925707408	0	98.2122314975385	0
7.tRNA833-SerGCT	78.0295037750744	91.6533130913451	0	249.387779176347	0	0	0	0
7.tRNA863-LeuTAG	78.0295037750744	274.959939274035	199.28435653247	83.129259725449	608.639447995186	259.367841941091	98.2122314975385	190.054345107599
7.tRNA945-SerGCT	0	641.573191639416	199.28435653247	831.29259725449	0	259.367841941091	0	475.135862768998
7.tRNA979-ProAGG	702.26553397567	183.30662618269	199.28435653247	997.551116705388	608.639447995186	432.279736568485	196.424462995077	285.081517661399
7.tRNA1156-AlaGGC	234.088511325223	1466.45300946152	99.6421782662349	831.29259725449	0	605.19163119588	98.2122314975385	1045.2988980918
7.tRNA1217-ThrAGT	1248.47206040119	458.266565456726	996.421782662349	332.517038901796	782.536433136668	518.735683882183	1473.18347246308	380.108690215199
7.tRNA1275-SerGCT	0	0	0	249.387779176347	0	86.4559473136971	0	95.0271725537997
7.tRNA1280-LysTTT	0	0	0	0	86.9484925707408	86.4559473136971	98.2122314975385	0
8.tRNA416-LeuCAG	15996.0482738903	24746.3945346632	26305.535062286	15877.6886075608	21302.3806798315	26974.2555618735	34079.6443296459	23281.6572756809
8.tRNA529-Undet???	0	91.6533130913451	99.6421782662349	166.258519450898	173.896985141482	0	98.2122314975385	0
8.tRNA562-GlyGCC	1716.64908305164	4124.39908911053	3288.19188278575	2909.52409039071	2347.60929941	3025.9581559794	3241.00363941877	3135.89669427539
8.tRNA648-Undet???	0	91.6533130913451	0	415.646298627245	0	432.279736568485	0	190.054345107599
8.tRNA788-MetCAT	1638.61957927656	549.919878548071	1394.99049572729	748.163337529041	1130.33040341963	1383.29515701915	1866.03239845323	1425.407588307
8.tRNA891-GlyGCC	156.059007550149	458.266565456726	697.495247863644	748.163337529041	260.845477712223	518.735683882183	392.848925990154	855.244552984197
8.tRNA892-GlyGCC	78.0295037750744	183.30662618269	0	581.904818078143	260.845477712223	345.823789254788	392.848925990154	760.217380430397
8.tRNA1013-LeuCAG	24033.0871627229	35469.8321663506	78717.3208303255	43892.2491350371	63646.2965617823	50663.1851258265	83087.5478469176	51789.8090418208
9.tRNA342-GlnCTG	19117.2284248932	14664.5300946152	28796.5895189419	14131.9741533263	16694.1105735822	14611.0550960148	17187.1405120692	18530.2986479909
9.tRNA593-CysGCA	78.0295037750744	91.6533130913451	0	83.129259725449	0	86.4559473136971	196.424462995077	190.054345107599
9.tRNA783-ArgACG	858.324541525818	274.959939274035	398.568713064939	332.517038901796	521.690955424445	432.279736568485	294.636694492616	285.081517661399
9.tRNA961-GluTTC	3511.32766987835	3482.82589747111	4483.89802198057	2161.36075286167	2782.35176226371	1815.57489358764	2553.518018936	1995.57062362979
9.tRNA1035-LysCTT	156.059007550149	366.61325236538	0	83.129259725449	0	345.823789254788	0	285.081517661399
9.tRNA1129-Undet???	0	0	0	83.129259725449	173.896985141482	0	196.424462995077	0
X.tRNA304-ThrGGT	0	0	0	83.129259725449	0	172.911894627394	98.2122314975385	95.0271725537997
X.tRNA321-ArgCCT	2574.97362457746	3482.82589747111	3088.90752625328	2244.49001258712	3043.19723997593	2680.13436672461	3339.21587091631	3040.86952172159
X.tRNA364-AlaCGC	0	91.6533130913451	0	0	86.9484925707408	0	98.2122314975385	0
X.tRNA371-AlaTGC	0	183.30662618269	99.6421782662349	83.129259725449	0	0	0	0
X.tRNA372-AlaTGC	78.0295037750744	91.6533130913451	99.6421782662349	332.517038901796	86.9484925707408	0	196.424462995077	95.0271725537997
X.tRNA375-AlaTGC	78.0295037750744	183.30662618269	99.6421782662349	249.387779176347	86.9484925707408	605.19163119588	0	285.081517661399
X.tRNA460-ValTAC	2731.0326321276	3482.82589747111	3985.68713064939	3325.17038901796	3564.88819540037	3198.87005060679	2258.88132444339	3325.95103938299
X.tRNA602-SerGCT	0	1008.1864440048	0	332.517038901796	0	432.279736568485	0	95.0271725537997
X.tRNA636-AlaCGC	0	0	0	83.129259725449	0	86.4559473136971	0	95.0271725537997
X.tRNA637-AlaTGC	0	0	99.6421782662349	332.517038901796	173.896985141482	172.911894627394	0	0
MT.tRNA1-PheGAA	42135.9320385402	77996.9694407347	78717.3208303255	41980.2761613517	61733.429725226	55072.438438825	89569.5551257551	75831.6836979322
MT.tRNA2-ValTAC	5306.00625670506	5774.15872475474	2889.62316972081	1995.10223341078	2260.66080683926	2853.046261352	3437.42810241385	1805.51627852219
MT.tRNA3-LeuTAA	5618.12427180536	2841.2527058317	5380.67762637668	2161.36075286167	3130.14573254667	3025.9581559794	4223.12595439416	1995.57062362979
MT.tRNA4-IleGAT	8505.21591148311	7973.83823894702	7273.87901343514	2743.26557093982	4347.42462853704	4582.16520762595	6285.58281584246	4561.30428258238
MT.tRNA5-MetCAT	6008.27179068073	6232.42529021147	8071.01643956502	4572.10928489969	3912.68216568334	3804.06168180267	6678.43174183262	4181.19559236719
MT.tRNA6-AspGTC	1014.38354907597	1008.1864440048	1893.20138705846	498.775558352694	956.433418278149	864.559473136971	1473.18347246308	760.217380430397
MT.tRNA7-LysTTT	1248.47206040119	733.226504730761	1693.91703052599	1080.68037643084	2434.55779198074	1642.66299896024	2455.30578743846	1520.43476086079
MT.tRNA8-GlyTCC	1014.38354907597	1008.1864440048	398.568713064939	498.775558352694	434.742462853704	345.823789254788	883.910083477847	570.163035322798
MT.tRNA9-ArgTCG	5618.12427180536	3849.43914983649	6676.02594383774	4488.98002517424	4521.32161367852	3804.06168180267	6776.64397333016	3230.92386682919
MT.tRNA10-HisGTG	1482.56057172641	1924.71957491825	3985.68713064939	2660.13631121437	2086.76382169778	2074.94273552873	2357.09355594092	2375.67931384499
MT.tRNA11-LeuTAG	1872.70809060179	1008.1864440048	2391.41227838964	1163.80963615629	782.536433136668	778.103525823274	2062.45686144831	1045.2988980918
MT.tRNA12-ThrTGT	2809.06213590268	3391.17258437977	5181.39326984421	1911.97297368533	2956.24874740519	2593.67841941091	4910.61157487693	2850.81517661399
MT.tRNA13-ProTGG	6476.44881333118	6324.07860330281	11658.1348571495	4738.36780435059	6695.03392794705	3717.60573448898	7856.97851980308	4941.41297279758
MT.tRNA14-GluTTC	2965.12114345283	3482.82589747111	7174.23683516891	4073.333726547	5390.80653938593	3717.60573448898	5892.73388985231	3611.03255704439
MT.tRNA15-SerTGA	1170.44255662612	1741.41294873556	2889.62316972081	1911.97297368533	2434.55779198074	2334.31057746982	3339.21587091631	1425.407588307
MT.tRNA16-TyrGTA	1092.41305285104	458.266565456726	896.779604396114	665.034077803592	782.536433136668	778.103525823274	1571.39570396062	950.271725537997
MT.tRNA17-CysGCA	9675.65846810923	11181.7041971441	18633.0873357859	12469.3889588173	13390.0678558941	12536.1123604861	16892.5038175766	16914.8367145763
MT.tRNA18-AsnGTT	1482.56057172641	824.879817822106	1893.20138705846	1080.68037643084	1825.91834398556	951.015420450668	1964.24462995077	1615.46193341459
MT.tRNA19-AlaTGC	6554.47831710625	13106.4237720623	22818.0588229678	14797.0082311299	15824.6256478748	15475.6145691518	19740.6585310052	14539.1574007314
MT.tRNA20-GlnTTG	7100.68484353177	8157.14486512971	11458.850500617	6899.72855721226	7825.36433136668	7175.84362703686	11097.9821592219	9027.58139261097
